name,label,dataset,full_path,speaker
fear\219-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\219-fear-zhaoquanyin.wav,
fear\219-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\219-fear-ZhaoZuoxiang.wav,
fear\220-fear-liuchanhg.wav,fear,casia,CASIA\fear\220-fear-liuchanhg.wav,
fear\220-fear-wangzhe.wav,fear,casia,CASIA\fear\220-fear-wangzhe.wav,
fear\220-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\220-fear-zhaoquanyin.wav,
fear\220-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\220-fear-ZhaoZuoxiang.wav,
fear\221-fear-liuchanhg.wav,fear,casia,CASIA\fear\221-fear-liuchanhg.wav,
fear\221-fear-wangzhe.wav,fear,casia,CASIA\fear\221-fear-wangzhe.wav,
fear\221-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\221-fear-zhaoquanyin.wav,
fear\221-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\221-fear-ZhaoZuoxiang.wav,
fear\222-fear-liuchanhg.wav,fear,casia,CASIA\fear\222-fear-liuchanhg.wav,
fear\222-fear-wangzhe.wav,fear,casia,CASIA\fear\222-fear-wangzhe.wav,
fear\222-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\222-fear-zhaoquanyin.wav,
fear\222-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\222-fear-ZhaoZuoxiang.wav,
fear\223-fear-liuchanhg.wav,fear,casia,CASIA\fear\223-fear-liuchanhg.wav,
fear\223-fear-wangzhe.wav,fear,casia,CASIA\fear\223-fear-wangzhe.wav,
fear\223-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\223-fear-zhaoquanyin.wav,
fear\223-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\223-fear-ZhaoZuoxiang.wav,
fear\224-fear-liuchanhg.wav,fear,casia,CASIA\fear\224-fear-liuchanhg.wav,
fear\224-fear-wangzhe.wav,fear,casia,CASIA\fear\224-fear-wangzhe.wav,
fear\224-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\224-fear-zhaoquanyin.wav,
fear\224-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\224-fear-ZhaoZuoxiang.wav,
fear\225-fear-liuchanhg.wav,fear,casia,CASIA\fear\225-fear-liuchanhg.wav,
fear\225-fear-wangzhe.wav,fear,casia,CASIA\fear\225-fear-wangzhe.wav,
fear\225-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\225-fear-zhaoquanyin.wav,
fear\225-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\225-fear-ZhaoZuoxiang.wav,
fear\226-fear-liuchanhg.wav,fear,casia,CASIA\fear\226-fear-liuchanhg.wav,
fear\226-fear-wangzhe.wav,fear,casia,CASIA\fear\226-fear-wangzhe.wav,
fear\226-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\226-fear-zhaoquanyin.wav,
fear\226-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\226-fear-ZhaoZuoxiang.wav,
fear\227-fear-liuchanhg.wav,fear,casia,CASIA\fear\227-fear-liuchanhg.wav,
fear\227-fear-wangzhe.wav,fear,casia,CASIA\fear\227-fear-wangzhe.wav,
fear\227-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\227-fear-zhaoquanyin.wav,
fear\227-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\227-fear-ZhaoZuoxiang.wav,
fear\228-fear-liuchanhg.wav,fear,casia,CASIA\fear\228-fear-liuchanhg.wav,
fear\228-fear-wangzhe.wav,fear,casia,CASIA\fear\228-fear-wangzhe.wav,
fear\228-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\228-fear-zhaoquanyin.wav,
fear\228-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\228-fear-ZhaoZuoxiang.wav,
fear\229-fear-liuchanhg.wav,fear,casia,CASIA\fear\229-fear-liuchanhg.wav,
fear\229-fear-wangzhe.wav,fear,casia,CASIA\fear\229-fear-wangzhe.wav,
fear\229-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\229-fear-zhaoquanyin.wav,
fear\229-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\229-fear-ZhaoZuoxiang.wav,
fear\230-fear-liuchanhg.wav,fear,casia,CASIA\fear\230-fear-liuchanhg.wav,
fear\230-fear-wangzhe.wav,fear,casia,CASIA\fear\230-fear-wangzhe.wav,
fear\230-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\230-fear-zhaoquanyin.wav,
fear\230-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\230-fear-ZhaoZuoxiang.wav,
fear\231-fear-liuchanhg.wav,fear,casia,CASIA\fear\231-fear-liuchanhg.wav,
fear\231-fear-wangzhe.wav,fear,casia,CASIA\fear\231-fear-wangzhe.wav,
fear\231-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\231-fear-zhaoquanyin.wav,
fear\231-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\231-fear-ZhaoZuoxiang.wav,
fear\232-fear-liuchanhg.wav,fear,casia,CASIA\fear\232-fear-liuchanhg.wav,
fear\232-fear-wangzhe.wav,fear,casia,CASIA\fear\232-fear-wangzhe.wav,
fear\232-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\232-fear-zhaoquanyin.wav,
fear\232-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\232-fear-ZhaoZuoxiang.wav,
fear\233-fear-liuchanhg.wav,fear,casia,CASIA\fear\233-fear-liuchanhg.wav,
fear\233-fear-wangzhe.wav,fear,casia,CASIA\fear\233-fear-wangzhe.wav,
fear\233-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\233-fear-zhaoquanyin.wav,
fear\233-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\233-fear-ZhaoZuoxiang.wav,
fear\234-fear-liuchanhg.wav,fear,casia,CASIA\fear\234-fear-liuchanhg.wav,
fear\234-fear-wangzhe.wav,fear,casia,CASIA\fear\234-fear-wangzhe.wav,
fear\234-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\234-fear-zhaoquanyin.wav,
fear\234-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\234-fear-ZhaoZuoxiang.wav,
fear\235-fear-liuchanhg.wav,fear,casia,CASIA\fear\235-fear-liuchanhg.wav,
fear\235-fear-wangzhe.wav,fear,casia,CASIA\fear\235-fear-wangzhe.wav,
fear\235-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\235-fear-zhaoquanyin.wav,
fear\235-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\235-fear-ZhaoZuoxiang.wav,
fear\236-fear-liuchanhg.wav,fear,casia,CASIA\fear\236-fear-liuchanhg.wav,
fear\236-fear-wangzhe.wav,fear,casia,CASIA\fear\236-fear-wangzhe.wav,
fear\236-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\236-fear-zhaoquanyin.wav,
fear\236-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\236-fear-ZhaoZuoxiang.wav,
fear\237-fear-liuchanhg.wav,fear,casia,CASIA\fear\237-fear-liuchanhg.wav,
fear\237-fear-wangzhe.wav,fear,casia,CASIA\fear\237-fear-wangzhe.wav,
fear\237-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\237-fear-zhaoquanyin.wav,
fear\237-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\237-fear-ZhaoZuoxiang.wav,
fear\238-fear-liuchanhg.wav,fear,casia,CASIA\fear\238-fear-liuchanhg.wav,
fear\238-fear-wangzhe.wav,fear,casia,CASIA\fear\238-fear-wangzhe.wav,
fear\238-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\238-fear-zhaoquanyin.wav,
fear\238-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\238-fear-ZhaoZuoxiang.wav,
fear\239-fear-liuchanhg.wav,fear,casia,CASIA\fear\239-fear-liuchanhg.wav,
fear\239-fear-wangzhe.wav,fear,casia,CASIA\fear\239-fear-wangzhe.wav,
fear\239-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\239-fear-zhaoquanyin.wav,
fear\239-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\239-fear-ZhaoZuoxiang.wav,
fear\240-fear-liuchanhg.wav,fear,casia,CASIA\fear\240-fear-liuchanhg.wav,
fear\240-fear-wangzhe.wav,fear,casia,CASIA\fear\240-fear-wangzhe.wav,
fear\240-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\240-fear-zhaoquanyin.wav,
fear\240-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\240-fear-ZhaoZuoxiang.wav,
fear\241-fear-liuchanhg.wav,fear,casia,CASIA\fear\241-fear-liuchanhg.wav,
fear\241-fear-wangzhe.wav,fear,casia,CASIA\fear\241-fear-wangzhe.wav,
fear\241-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\241-fear-zhaoquanyin.wav,
fear\241-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\241-fear-ZhaoZuoxiang.wav,
fear\242-fear-liuchanhg.wav,fear,casia,CASIA\fear\242-fear-liuchanhg.wav,
fear\242-fear-wangzhe.wav,fear,casia,CASIA\fear\242-fear-wangzhe.wav,
fear\242-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\242-fear-zhaoquanyin.wav,
fear\242-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\242-fear-ZhaoZuoxiang.wav,
fear\243-fear-liuchanhg.wav,fear,casia,CASIA\fear\243-fear-liuchanhg.wav,
fear\243-fear-wangzhe.wav,fear,casia,CASIA\fear\243-fear-wangzhe.wav,
fear\243-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\243-fear-zhaoquanyin.wav,
fear\243-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\243-fear-ZhaoZuoxiang.wav,
fear\244-fear-liuchanhg.wav,fear,casia,CASIA\fear\244-fear-liuchanhg.wav,
fear\244-fear-wangzhe.wav,fear,casia,CASIA\fear\244-fear-wangzhe.wav,
fear\244-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\244-fear-zhaoquanyin.wav,
fear\244-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\244-fear-ZhaoZuoxiang.wav,
fear\245-fear-liuchanhg.wav,fear,casia,CASIA\fear\245-fear-liuchanhg.wav,
fear\245-fear-wangzhe.wav,fear,casia,CASIA\fear\245-fear-wangzhe.wav,
fear\245-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\245-fear-zhaoquanyin.wav,
fear\245-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\245-fear-ZhaoZuoxiang.wav,
fear\246-fear-liuchanhg.wav,fear,casia,CASIA\fear\246-fear-liuchanhg.wav,
fear\246-fear-wangzhe.wav,fear,casia,CASIA\fear\246-fear-wangzhe.wav,
fear\246-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\246-fear-zhaoquanyin.wav,
fear\246-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\246-fear-ZhaoZuoxiang.wav,
fear\247-fear-liuchanhg.wav,fear,casia,CASIA\fear\247-fear-liuchanhg.wav,
fear\247-fear-wangzhe.wav,fear,casia,CASIA\fear\247-fear-wangzhe.wav,
fear\247-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\247-fear-zhaoquanyin.wav,
fear\247-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\247-fear-ZhaoZuoxiang.wav,
fear\248-fear-liuchanhg.wav,fear,casia,CASIA\fear\248-fear-liuchanhg.wav,
fear\248-fear-wangzhe.wav,fear,casia,CASIA\fear\248-fear-wangzhe.wav,
fear\248-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\248-fear-zhaoquanyin.wav,
fear\248-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\248-fear-ZhaoZuoxiang.wav,
fear\249-fear-liuchanhg.wav,fear,casia,CASIA\fear\249-fear-liuchanhg.wav,
fear\249-fear-wangzhe.wav,fear,casia,CASIA\fear\249-fear-wangzhe.wav,
fear\249-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\249-fear-zhaoquanyin.wav,
fear\249-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\249-fear-ZhaoZuoxiang.wav,
fear\250-fear-liuchanhg.wav,fear,casia,CASIA\fear\250-fear-liuchanhg.wav,
fear\250-fear-wangzhe.wav,fear,casia,CASIA\fear\250-fear-wangzhe.wav,
fear\250-fear-zhaoquanyin.wav,fear,casia,CASIA\fear\250-fear-zhaoquanyin.wav,
fear\250-fear-ZhaoZuoxiang.wav,fear,casia,CASIA\fear\250-fear-ZhaoZuoxiang.wav,
happy\201-happy-liuchanhg.wav,happy,casia,CASIA\happy\201-happy-liuchanhg.wav,
happy\201-happy-wangzhe.wav,happy,casia,CASIA\happy\201-happy-wangzhe.wav,
happy\201-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\201-happy-zhaoquanyin.wav,
happy\201-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\201-happy-ZhaoZuoxiang.wav,
happy\202-happy-liuchanhg.wav,happy,casia,CASIA\happy\202-happy-liuchanhg.wav,
happy\202-happy-wangzhe.wav,happy,casia,CASIA\happy\202-happy-wangzhe.wav,
happy\202-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\202-happy-zhaoquanyin.wav,
happy\202-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\202-happy-ZhaoZuoxiang.wav,
happy\203-happy-liuchanhg.wav,happy,casia,CASIA\happy\203-happy-liuchanhg.wav,
happy\203-happy-wangzhe.wav,happy,casia,CASIA\happy\203-happy-wangzhe.wav,
happy\203-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\203-happy-zhaoquanyin.wav,
happy\203-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\203-happy-ZhaoZuoxiang.wav,
happy\204-happy-liuchanhg.wav,happy,casia,CASIA\happy\204-happy-liuchanhg.wav,
happy\204-happy-wangzhe.wav,happy,casia,CASIA\happy\204-happy-wangzhe.wav,
happy\204-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\204-happy-zhaoquanyin.wav,
happy\204-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\204-happy-ZhaoZuoxiang.wav,
happy\205-happy-liuchanhg.wav,happy,casia,CASIA\happy\205-happy-liuchanhg.wav,
happy\205-happy-wangzhe.wav,happy,casia,CASIA\happy\205-happy-wangzhe.wav,
happy\205-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\205-happy-zhaoquanyin.wav,
happy\205-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\205-happy-ZhaoZuoxiang.wav,
happy\206-happy-liuchanhg.wav,happy,casia,CASIA\happy\206-happy-liuchanhg.wav,
happy\206-happy-wangzhe.wav,happy,casia,CASIA\happy\206-happy-wangzhe.wav,
happy\206-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\206-happy-zhaoquanyin.wav,
happy\206-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\206-happy-ZhaoZuoxiang.wav,
happy\207-happy-liuchanhg.wav,happy,casia,CASIA\happy\207-happy-liuchanhg.wav,
happy\207-happy-wangzhe.wav,happy,casia,CASIA\happy\207-happy-wangzhe.wav,
happy\207-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\207-happy-zhaoquanyin.wav,
happy\207-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\207-happy-ZhaoZuoxiang.wav,
happy\208-happy-liuchanhg.wav,happy,casia,CASIA\happy\208-happy-liuchanhg.wav,
happy\208-happy-wangzhe.wav,happy,casia,CASIA\happy\208-happy-wangzhe.wav,
happy\208-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\208-happy-zhaoquanyin.wav,
happy\208-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\208-happy-ZhaoZuoxiang.wav,
happy\209-happy-liuchanhg.wav,happy,casia,CASIA\happy\209-happy-liuchanhg.wav,
happy\209-happy-wangzhe.wav,happy,casia,CASIA\happy\209-happy-wangzhe.wav,
happy\209-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\209-happy-zhaoquanyin.wav,
happy\209-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\209-happy-ZhaoZuoxiang.wav,
happy\210-happy-liuchanhg.wav,happy,casia,CASIA\happy\210-happy-liuchanhg.wav,
happy\210-happy-wangzhe.wav,happy,casia,CASIA\happy\210-happy-wangzhe.wav,
happy\210-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\210-happy-zhaoquanyin.wav,
happy\210-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\210-happy-ZhaoZuoxiang.wav,
happy\211-happy-liuchanhg.wav,happy,casia,CASIA\happy\211-happy-liuchanhg.wav,
happy\211-happy-wangzhe.wav,happy,casia,CASIA\happy\211-happy-wangzhe.wav,
happy\211-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\211-happy-zhaoquanyin.wav,
happy\211-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\211-happy-ZhaoZuoxiang.wav,
happy\212-happy-liuchanhg.wav,happy,casia,CASIA\happy\212-happy-liuchanhg.wav,
happy\212-happy-wangzhe.wav,happy,casia,CASIA\happy\212-happy-wangzhe.wav,
happy\212-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\212-happy-zhaoquanyin.wav,
happy\212-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\212-happy-ZhaoZuoxiang.wav,
happy\213-happy-liuchanhg.wav,happy,casia,CASIA\happy\213-happy-liuchanhg.wav,
happy\213-happy-wangzhe.wav,happy,casia,CASIA\happy\213-happy-wangzhe.wav,
happy\213-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\213-happy-zhaoquanyin.wav,
happy\213-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\213-happy-ZhaoZuoxiang.wav,
happy\214-happy-liuchanhg.wav,happy,casia,CASIA\happy\214-happy-liuchanhg.wav,
happy\214-happy-wangzhe.wav,happy,casia,CASIA\happy\214-happy-wangzhe.wav,
happy\214-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\214-happy-zhaoquanyin.wav,
happy\214-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\214-happy-ZhaoZuoxiang.wav,
happy\215-happy-liuchanhg.wav,happy,casia,CASIA\happy\215-happy-liuchanhg.wav,
happy\215-happy-wangzhe.wav,happy,casia,CASIA\happy\215-happy-wangzhe.wav,
happy\215-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\215-happy-zhaoquanyin.wav,
happy\215-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\215-happy-ZhaoZuoxiang.wav,
happy\216-happy-liuchanhg.wav,happy,casia,CASIA\happy\216-happy-liuchanhg.wav,
happy\216-happy-wangzhe.wav,happy,casia,CASIA\happy\216-happy-wangzhe.wav,
happy\216-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\216-happy-zhaoquanyin.wav,
happy\216-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\216-happy-ZhaoZuoxiang.wav,
happy\217-happy-liuchanhg.wav,happy,casia,CASIA\happy\217-happy-liuchanhg.wav,
happy\217-happy-wangzhe.wav,happy,casia,CASIA\happy\217-happy-wangzhe.wav,
happy\217-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\217-happy-zhaoquanyin.wav,
happy\217-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\217-happy-ZhaoZuoxiang.wav,
happy\218-happy-liuchanhg.wav,happy,casia,CASIA\happy\218-happy-liuchanhg.wav,
happy\218-happy-wangzhe.wav,happy,casia,CASIA\happy\218-happy-wangzhe.wav,
happy\218-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\218-happy-zhaoquanyin.wav,
happy\218-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\218-happy-ZhaoZuoxiang.wav,
happy\219-happy-liuchanhg.wav,happy,casia,CASIA\happy\219-happy-liuchanhg.wav,
happy\219-happy-wangzhe.wav,happy,casia,CASIA\happy\219-happy-wangzhe.wav,
happy\219-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\219-happy-zhaoquanyin.wav,
happy\219-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\219-happy-ZhaoZuoxiang.wav,
happy\220-happy-liuchanhg.wav,happy,casia,CASIA\happy\220-happy-liuchanhg.wav,
happy\220-happy-wangzhe.wav,happy,casia,CASIA\happy\220-happy-wangzhe.wav,
happy\220-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\220-happy-zhaoquanyin.wav,
happy\220-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\220-happy-ZhaoZuoxiang.wav,
happy\221-happy-liuchanhg.wav,happy,casia,CASIA\happy\221-happy-liuchanhg.wav,
happy\221-happy-wangzhe.wav,happy,casia,CASIA\happy\221-happy-wangzhe.wav,
happy\221-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\221-happy-zhaoquanyin.wav,
happy\221-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\221-happy-ZhaoZuoxiang.wav,
happy\222-happy-liuchanhg.wav,happy,casia,CASIA\happy\222-happy-liuchanhg.wav,
happy\222-happy-wangzhe.wav,happy,casia,CASIA\happy\222-happy-wangzhe.wav,
happy\222-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\222-happy-zhaoquanyin.wav,
happy\222-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\222-happy-ZhaoZuoxiang.wav,
happy\223-happy-liuchanhg.wav,happy,casia,CASIA\happy\223-happy-liuchanhg.wav,
happy\223-happy-wangzhe.wav,happy,casia,CASIA\happy\223-happy-wangzhe.wav,
happy\223-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\223-happy-zhaoquanyin.wav,
happy\223-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\223-happy-ZhaoZuoxiang.wav,
happy\224-happy-liuchanhg.wav,happy,casia,CASIA\happy\224-happy-liuchanhg.wav,
happy\224-happy-wangzhe.wav,happy,casia,CASIA\happy\224-happy-wangzhe.wav,
happy\224-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\224-happy-zhaoquanyin.wav,
happy\224-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\224-happy-ZhaoZuoxiang.wav,
happy\225-happy-liuchanhg.wav,happy,casia,CASIA\happy\225-happy-liuchanhg.wav,
happy\225-happy-wangzhe.wav,happy,casia,CASIA\happy\225-happy-wangzhe.wav,
happy\225-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\225-happy-zhaoquanyin.wav,
happy\225-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\225-happy-ZhaoZuoxiang.wav,
happy\226-happy-liuchanhg.wav,happy,casia,CASIA\happy\226-happy-liuchanhg.wav,
happy\226-happy-wangzhe.wav,happy,casia,CASIA\happy\226-happy-wangzhe.wav,
happy\226-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\226-happy-zhaoquanyin.wav,
happy\226-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\226-happy-ZhaoZuoxiang.wav,
happy\227-happy-liuchanhg.wav,happy,casia,CASIA\happy\227-happy-liuchanhg.wav,
happy\227-happy-wangzhe.wav,happy,casia,CASIA\happy\227-happy-wangzhe.wav,
happy\227-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\227-happy-zhaoquanyin.wav,
happy\227-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\227-happy-ZhaoZuoxiang.wav,
happy\228-happy-liuchanhg.wav,happy,casia,CASIA\happy\228-happy-liuchanhg.wav,
happy\228-happy-wangzhe.wav,happy,casia,CASIA\happy\228-happy-wangzhe.wav,
happy\228-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\228-happy-zhaoquanyin.wav,
happy\228-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\228-happy-ZhaoZuoxiang.wav,
happy\229-happy-liuchanhg.wav,happy,casia,CASIA\happy\229-happy-liuchanhg.wav,
happy\229-happy-wangzhe.wav,happy,casia,CASIA\happy\229-happy-wangzhe.wav,
happy\229-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\229-happy-zhaoquanyin.wav,
happy\229-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\229-happy-ZhaoZuoxiang.wav,
happy\230-happy-liuchanhg.wav,happy,casia,CASIA\happy\230-happy-liuchanhg.wav,
happy\230-happy-wangzhe.wav,happy,casia,CASIA\happy\230-happy-wangzhe.wav,
happy\230-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\230-happy-zhaoquanyin.wav,
happy\230-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\230-happy-ZhaoZuoxiang.wav,
happy\231-happy-liuchanhg.wav,happy,casia,CASIA\happy\231-happy-liuchanhg.wav,
happy\231-happy-wangzhe.wav,happy,casia,CASIA\happy\231-happy-wangzhe.wav,
happy\231-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\231-happy-zhaoquanyin.wav,
happy\231-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\231-happy-ZhaoZuoxiang.wav,
happy\232-happy-liuchanhg.wav,happy,casia,CASIA\happy\232-happy-liuchanhg.wav,
happy\232-happy-wangzhe.wav,happy,casia,CASIA\happy\232-happy-wangzhe.wav,
happy\232-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\232-happy-zhaoquanyin.wav,
happy\232-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\232-happy-ZhaoZuoxiang.wav,
happy\233-happy-liuchanhg.wav,happy,casia,CASIA\happy\233-happy-liuchanhg.wav,
happy\233-happy-wangzhe.wav,happy,casia,CASIA\happy\233-happy-wangzhe.wav,
happy\233-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\233-happy-zhaoquanyin.wav,
happy\233-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\233-happy-ZhaoZuoxiang.wav,
happy\234-happy-liuchanhg.wav,happy,casia,CASIA\happy\234-happy-liuchanhg.wav,
happy\234-happy-wangzhe.wav,happy,casia,CASIA\happy\234-happy-wangzhe.wav,
happy\234-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\234-happy-zhaoquanyin.wav,
happy\234-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\234-happy-ZhaoZuoxiang.wav,
happy\235-happy-liuchanhg.wav,happy,casia,CASIA\happy\235-happy-liuchanhg.wav,
happy\235-happy-wangzhe.wav,happy,casia,CASIA\happy\235-happy-wangzhe.wav,
happy\235-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\235-happy-zhaoquanyin.wav,
happy\235-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\235-happy-ZhaoZuoxiang.wav,
happy\236-happy-liuchanhg.wav,happy,casia,CASIA\happy\236-happy-liuchanhg.wav,
happy\236-happy-wangzhe.wav,happy,casia,CASIA\happy\236-happy-wangzhe.wav,
happy\236-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\236-happy-zhaoquanyin.wav,
happy\236-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\236-happy-ZhaoZuoxiang.wav,
happy\237-happy-liuchanhg.wav,happy,casia,CASIA\happy\237-happy-liuchanhg.wav,
happy\237-happy-wangzhe.wav,happy,casia,CASIA\happy\237-happy-wangzhe.wav,
happy\237-happy-zhaoquanyin.wav,happy,casia,CASIA\happy\237-happy-zhaoquanyin.wav,
happy\237-happy-ZhaoZuoxiang.wav,happy,casia,CASIA\happy\237-happy-ZhaoZuoxiang.wav,
